geoid,block_group,lat,lon
060750158021000,060750158021,37.7793505,-122.4373901
060750158012018,060750158012,37.7801245,-122.4388312
060750158012019,060750158012,37.7802326,-122.4379718
060750158013001,060750158013,37.7804388,-122.4363437
060750158012013,060750158012,37.7810567,-122.4390208
060750158012012,060750158012,37.7811611,-122.4381634
060750158011005,060750158011,37.7813345,-122.436814
060750158012009,060750158012,37.781987,-122.4392065
060750158012010,060750158012,37.7820407,-122.4387595
060750158012011,060750158012,37.7821416,-122.4379506
060750158011004,060750158011,37.7814351,-122.4359944
060750158011003,060750158011,37.7815802,-122.4348914
060750159002007,060750159002,37.7822556,-122.4333394
060750158011001,060750158011,37.7830879,-122.4357616
060750159002003,060750159002,37.7836511,-122.4336195
060750158011000,060750158011,37.7839198,-122.4362286
060750159002004,060750159002,37.7841487,-122.4337315
060750159002005,060750159002,37.7842558,-122.433722
060750155002009,060750155002,37.7843607,-122.4337675
060750155002004,060750155002,37.7843651,-122.4362987
060750159001006,060750159001,37.782105,-122.4307034
060750159002008,060750159002,37.7827276,-122.4317559
060750159001012,060750159001,37.7830316,-122.4308956
060750159001004,060750159001,37.783092,-122.4304871
060750159002006,060750159002,37.7832029,-122.4318357
060750159001003,060750159001,37.7833968,-122.4292663
060750159002002,060750159002,37.7838537,-122.431971
060750159001009,060750159001,37.7840092,-122.4310906
060750159002001,060750159002,37.784358,-122.4320479
060750159002000,060750159002,37.7844601,-122.4320954
060750158011002,060750158011,37.7822996,-122.4367253
060750158012002,060750158012,37.7828904,-122.4393939
060750158012001,060750158012,37.7830037,-122.438495
060750158012000,060750158012,37.7834987,-122.4386432
060750155003006,060750155003,37.7838115,-122.4395821
060750155003007,060750155003,37.7839892,-122.4387813
060750155003000,060750155003,37.784892,-122.4389248
060750155002003,060750155002,37.7850985,-122.4372871
060750153002001,060750153002,37.7858221,-122.4391112
060750153002000,060750153002,37.7860299,-122.4374759
060750155002008,060750155002,37.7845696,-122.4320905
060750159001005,060750159001,37.7846804,-122.4303022
060750155002007,060750155002,37.7849324,-122.4321916
060750155001006,060750155001,37.7850073,-122.4312914
060750155001004,060750155001,37.7852119,-122.4296419
060750155002000,060750155002,37.7857229,-122.4323565
060750155001003,060750155001,37.7858461,-122.43146
060750155001002,060750155001,37.7859404,-122.4306302
060750152003004,060750152003,37.7866164,-122.4328659
060750152003005,060750152003,37.7867173,-122.4320539
060750155002005,060750155002,37.7846721,-122.4342561
060750155002006,060750155002,37.7847773,-122.4334203
060750155002002,060750155002,37.785306,-122.4356433
060750155002001,060750155002,37.7855141,-122.4340005
060750153001008,060750153001,37.7862391,-122.4358318
060750152003007,060750152003,37.7864483,-122.4341889
060750152003006,060750152003,37.7871477,-122.4343298
060750153001004,060750153001,37.7871715,-122.4360205
060750152003001,060750152003,37.7876125,-122.434423
060750153001000,060750153001,37.7881148,-122.4362106
060750152002008,060750152002,37.7867488,-122.4316557
060750152002007,060750152002,37.7868798,-122.4308289
060750152002006,060750152002,37.7870773,-122.4292519
060750152003003,060750152003,37.7873582,-122.4326829
060750152002004,060750152002,37.7877998,-122.4310856
060750152003000,060750152003,37.7878225,-122.4327795
060750152002005,060750152002,37.7880093,-122.4294404
060750152002002,060750152002,37.7885849,-122.4325112
060750152002001,060750152002,37.7887415,-122.4312767
060750152002000,060750152002,37.7889509,-122.4296309
060750155001001,060750155001,37.7861413,-122.4290631
060750155001000,060750155001,37.786456,-122.4265956
060750152001006,060750152001,37.7872873,-122.4275981
060750152001005,060750152001,37.7874972,-122.4259537
060750152001004,060750152001,37.7881991,-122.4260992
060750152001002,060750152001,37.7882189,-122.4277904
060750152001003,060750152001,37.7886616,-122.4261945
060750152001001,060750152001,37.7891599,-122.4279842
060750152001000,060750152001,37.7893696,-122.4263398
060750131021006,060750131021,37.7901007,-122.4281764
060750157001010,060750157001,37.7805369,-122.4431741
060750157001005,060750157001,37.7813555,-122.4446171
060750157001002,060750157001,37.7818493,-122.4458638
060750157001003,060750157001,37.7823832,-122.4466111
060750154003001,060750154003,37.782514,-122.446189
060750157001000,060750157001,37.78263,-122.4444339
060750154002006,060750154002,37.7827288,-122.4444055
060750154002005,060750154002,37.7831417,-122.445246
060750154002004,060750154002,37.7833279,-122.4437168
060750154003000,060750154003,37.783841,-122.4467253
060750158012006,060750158012,37.7826304,-122.4417222
060750158012003,060750158012,37.7827375,-122.4402374
060750158012005,060750158012,37.7829966,-122.441944
060750158012004,060750158012,37.7831991,-122.4403431
060750155003004,060750155003,37.78353,-122.4420767
060750155003008,060750155003,37.7835054,-122.4403956
060750155003005,060750155003,37.7839781,-122.4404909
060750155003003,060750155003,37.784467,-122.4422648
060750155003002,060750155003,37.7846746,-122.4406322
060750155003001,060750155003,37.7847849,-122.4397791
060750154002002,060750154002,37.7840639,-122.445439
060750154002003,060750154002,37.7842565,-122.4439115
060750154002001,060750154002,37.7849928,-122.4456296
060750154002000,060750154002,37.7851881,-122.4441011
060750154001003,060750154001,37.7856111,-122.4469535
060750154001004,060750154001,37.7859255,-122.445815
060750154001005,060750154001,37.7861199,-122.4442894
060750154001001,060750154001,37.7868701,-122.4460033
060750154001000,060750154001,37.7870643,-122.4444809
060750133003000,060750133003,37.7878122,-122.4461891
060750153002008,060750153002,37.7853974,-122.4424539
060750153002003,060750153002,37.7856051,-122.44082
060750153002002,060750153002,37.7857278,-122.4399683
060750153002007,060750153002,37.7863295,-122.442643
060750153002004,060750153002,37.7865375,-122.441009
060750153001007,060750153001,37.7866466,-122.4401537
060750153002006,060750153002,37.7872735,-122.4428347
060750153002005,060750153002,37.7874812,-122.4412004
060750153001003,060750153001,37.7875905,-122.4403439
060750134002006,060750134002,37.7882136,-122.4430247
060750133003002,060750133003,37.7874074,-122.4493862
060750133003001,060750133003,37.7876187,-122.4477235
060750133002004,060750133002,37.7881005,-122.4512144
060750133002005,060750133002,37.7883116,-122.4495688
060750133002006,060750133002,37.7885231,-122.4479029
060750133002003,060750133002,37.7889775,-122.4513908
060750133002002,060750133002,37.7891872,-122.4497459
060750133002001,060750133002,37.7893988,-122.4480813
060750133001005,060750133001,37.7898535,-122.4515673
060750133001006,060750133001,37.790063,-122.4499222
060750153001006,060750153001,37.786755,-122.4392992
060750153001005,060750153001,37.7869627,-122.4376646
060750153001002,060750153001,37.7876983,-122.4394891
060750153001001,060750153001,37.7879059,-122.4378544
060750134001005,060750134001,37.7888298,-122.436355
060750134001004,060750134001,37.788849,-122.4380445
060750134001003,060750134001,37.7892962,-122.4364505
060750134001001,060750134001,37.7897506,-122.4382277
060750134001002,060750134001,37.7899614,-122.4365833
060750134001000,060750134001,37.7911727,-122.4376681
060750134002005,060750134002,37.7880047,-122.4446714
060750133002007,060750133002,37.7887175,-122.4463675
060750134002004,060750134002,37.7889094,-122.4448508
060750133002000,060750133002,37.7895951,-122.4465425
060750134003004,060750134003,37.7897875,-122.4450278
060750134003005,060750134003,37.7899968,-122.4433864
060750133001008,060750133001,37.7904699,-122.4467204
060750134003003,060750134003,37.7906635,-122.4452072
060750134003002,060750134003,37.7908732,-122.4435652
060750133001000,060750133001,37.7913508,-122.4468991
060750134002007,060750134002,37.7884221,-122.4413888
060750134002008,060750134002,37.788533,-122.4405317
060750134002009,060750134002,37.7886398,-122.4396768
060750134002003,060750134002,37.7891176,-122.4432087
060750134002002,060750134002,37.7893255,-122.441569
060750134002001,060750134002,37.7894344,-122.4407115
060750134002000,060750134002,37.7895416,-122.4398613
060750134003006,060750134003,37.7902075,-122.4417289
060750134003007,060750134003,37.7904204,-122.4400577
060750134003001,060750134003,37.7910857,-122.4419055
060750134003000,060750134003,37.7912998,-122.4402345
060750132003017,060750132003,37.7919644,-122.44208
060750132003018,060750132003,37.792177,-122.4404105
060750132003012,060750132003,37.7928674,-122.4422625
060750132003011,060750132003,37.7930798,-122.4405932
060750132003006,060750132003,37.793805,-122.4424521
060750132003007,060750132003,37.7939652,-122.4411945
060750132003008,060750132003,37.7940707,-122.4403605
060750132003002,060750132003,37.794747,-122.442643
060750132003001,060750132003,37.7949594,-122.4409735
060750132003015,060750132003,37.7915437,-122.4453879
060750132003016,060750132003,37.791753,-122.4437415
060750132003014,060750132003,37.7924463,-122.4455609
060750132003013,060750132003,37.7926562,-122.4439241
060750132003005,060750132003,37.7934923,-122.4449018
060750132003004,060750132003,37.7943305,-122.4458933
060750132003003,060750132003,37.7945355,-122.444304
060750128002004,060750128002,37.7952657,-122.4460579
060750128002005,060750128002,37.7954671,-122.4444921
060750128002003,060750128002,37.7961991,-122.4462231
060750156002003,060750156002,37.7758945,-122.4557043
060750156002001,060750156002,37.7765598,-122.4558761
060750157004005,060750157004,37.7766759,-122.4541001
060750156002000,060750156002,37.7772125,-122.455994
060750157003010,060750157003,37.7773987,-122.4528103
060750157003011,060750157003,37.7775144,-122.4518886
060750156003007,060750156003,37.7781624,-122.4557463
060750156001006,060750156001,37.7782695,-122.454887
060750156001007,060750156001,37.7783812,-122.4539981
060750156003003,060750156003,37.7792925,-122.4559781
060750157003012,060750157003,37.7776279,-122.4510006
060750157004003,060750157004,37.7777415,-122.4501129
060750157004002,060750157004,37.7778544,-122.4492251
060750157004001,060750157004,37.7779672,-122.4483406
060750157004000,060750157004,37.7780846,-122.4474217
060750157003008,060750157003,37.7784836,-122.4498604
060750157003006,060750157003,37.7791383,-122.4506462
060750157003007,060750157003,37.780033,-122.4485546
060750157003019,060750157003,37.7802303,-122.4514996
060750157003009,060750157003,37.7805891,-122.448179
060750451003008,060750451003,37.7782834,-122.4613992
060750451001005,060750451001,37.7783663,-122.4592209
060750451001004,060750451001,37.778332,-122.4603281
060750156003004,060750156003,37.7786522,-122.4573428
060750451003001,060750451003,37.7801465,-122.4615319
060750451001002,060750451001,37.7801922,-122.4604615
060750451001001,060750451001,37.7802451,-122.4593603
060750156003001,060750156003,37.7803848,-122.4574982
060750451003000,060750451003,37.781139,-122.4616009
060750451001003,060750451001,37.7811897,-122.4605263
060750156001005,060750156001,37.7794832,-122.4551492
060750156001004,060750156001,37.7795893,-122.4542422
060750156001002,060750156001,37.7806916,-122.4556372
060750156001001,060750156001,37.7808175,-122.4545686
060750157003017,060750157003,37.7809488,-122.4535175
060750157003015,060750157003,37.7810779,-122.4525134
060750156003000,060750156003,37.7813468,-122.4570156
060750156001003,060750156001,37.7814043,-122.4559112
060750156001008,060750156001,37.7814431,-122.4554091
060750156001000,060750156001,37.7815248,-122.4547259
060750452001002,060750452001,37.7799504,-122.4658178
060750452001001,060750452001,37.7799982,-122.4647448
060750451003004,060750451003,37.780048,-122.4636756
060750451003002,060750451003,37.7800974,-122.462605
060750452001003,060750452001,37.7809462,-122.4658842
060750452001000,060750452001,37.780992,-122.4648174
060750451003005,060750451003,37.7810465,-122.4637399
060750451003003,060750451003,37.7810932,-122.4626771
060750402001007,060750402001,37.7819388,-122.4659614
060750402001008,060750402001,37.7819852,-122.4648894
060750451001000,060750451001,37.781238,-122.4594491
060750156003002,060750156003,37.7812898,-122.4582892
060750401003002,060750401003,37.7821291,-122.4616742
060750401003001,060750401003,37.782182,-122.4606043
060750401003000,060750401003,37.7822301,-122.4595
060750154005004,060750154005,37.7825999,-122.4583924
060750154005005,060750154005,37.782657,-122.4572762
060750401002003,060750401002,37.7839984,-122.4618096
060750401002004,060750401002,37.7840459,-122.4607374
060750401002005,060750401002,37.7840971,-122.4596349
060750157003018,060750157003,37.7816596,-122.4536695
060750157003016,060750157003,37.7817898,-122.4526592
060750154005006,060750154005,37.7827052,-122.4561702
060750154005007,060750154005,37.7827408,-122.4550184
060750154003008,060750154003,37.7828748,-122.4539222
060750154003007,060750154003,37.7829856,-122.452888
060750154003006,060750154003,37.7830265,-122.4518406
060750154004002,060750154004,37.7848721,-122.4532785
060750154004003,060750154004,37.7849456,-122.452422
060750154005001,060750154005,37.7849951,-122.456334
060750401003004,060750401003,37.7820385,-122.4638193
060750401003003,060750401003,37.7820837,-122.4627471
060750402001006,060750402001,37.7838273,-122.4660908
060750402001005,060750402001,37.78387,-122.4650302
060750401003005,060750401003,37.7838934,-122.4639517
060750401004005,060750401004,37.7839468,-122.4628821
060750402001004,060750402001,37.7848797,-122.4649183
060750401004004,060750401004,37.7849457,-122.4640003
060750401004003,060750401004,37.7850421,-122.4629373
060750402001002,060750402001,37.7856884,-122.466233
060750154003004,060750154003,37.7831121,-122.4487102
060750154003005,060750154003,37.7832608,-122.4507985
060750154003003,060750154003,37.7835301,-122.4495281
060750154003002,060750154003,37.7838395,-122.4479397
060750154004004,060750154004,37.7850575,-122.4515512
